Identifyer,mesor,pval_lombout,pwr_lombout,period_lombout,pval_cos,phi_cos,phi_SE_cos,amp_cos,amp_SE_cos,PR_cos,period_auto,pwr_auto,window_start,window_end,window
IND 28,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 29,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 29,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 29,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 3,3.32971401531063,0.00217721352547124,7.28028144669861,22.1875,3.96231315641593e-4,-211.288678748271,14.157419453438,4.14030482571872,0.987631579968306,20.3125700785891,3,0.0162390576270049,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 3,4.32889335893499,4.60011737580718e-5,11.1374156729197,20.9439528023599,3.79726642203426e-5,-229.038218004828,11.7654129752326,3.90005333030723,0.801513803966818,25.5493100786247,3,0.0301992038867493,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 3,7.42413258802299,4.84894175469309e-5,11.0847370063363,22.0496894409938,9.69783568116611e-7,-141.279123883411,9.39591410183985,6.57942153142337,1.12716251256242,33.0576861719758,3,0.0226597496317874,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 30,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 30,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 30,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 31,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 31,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 31,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 32,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 32,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 32,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 4,17.6214372359526,5.57360736126576e-4,8.64286991410402,20.4022988505747,9.7998142435074e-4,-191.394232878741,14.8305828724831,9.21683376537738,2.3529581857109,18.1932907713395,8,0.0625439445031812,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 4,23.7941834407497,4.30088192454069e-4,8.90209229917496,24.3150684931507,7.43402609915123e-6,-40.4918304836802,10.8566187961583,16.2526716287962,3.0626885002231,28.9866781556332,9,0.0535295133798435,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 4,24.6071530449412,0.00021123390939391801,9.61311649077628,22.6837060702875,1.55485978234893e-5,-95.8619749125438,10.9563887781016,16.5289157853635,3.23683978169951,27.4514509136338,6,0.0419994775811544,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 5,7.25962545666231,1.0481344383858e-8,19.5242409129771,23.5099337748344,5.18585174802411e-13,-163.186834845326,6.2012791420778,11.0770448463653,1.1832737868664,55.9538840451644,25,0.219453301901115,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 5,7.07459982770795,5.21553361737464e-8,17.9196113647714,20.9439528023599,1.20874421583039e-10,-229.803206903663,7.11630467323575,10.3504001202182,1.28627227041541,48.4140504778366,2,0.0150393432519812,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 5,9.03023874092486,4.59943331318905e-7,15.7427345754359,22.1183800623053,1.62069468956361e-10,-148.881630873737,6.87476930473297,12.39153408048,1.55356039485991,47.9736664020054,4,0.00910534508016322,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
